landslide_id,label,block_id,split,longitude,latitude,elev_mean,slope_mean
NEG00129,0,43_85,train,80.39920765954798,7.777950785108474,117.3384246826172,3.944815397262573
NEG00130,0,43_76,train,80.37206839965769,6.915627967666078,141.5758056640625,18.77712821960449
NEG00131,0,49_81,val,80.97413400902737,7.384918688724108,82.3233413696289,1.3454554080963137
NEG00132,0,45_80,val,80.6259542938573,7.285951136460762,505.7545166015625,9.795586585998535
NEG00133,0,41_80,test,80.19724475264401,7.241421037020468,193.28646850585935,21.43175506591797
NEG00134,0,41_77,train,80.1896019184925,6.9690988896284685,91.69747924804688,12.975987434387209
NEG00135,0,48_79,train,80.88516116342865,7.193157669158709,257.68524169921875,13.251628875732422
NEG00136,0,48_84,train,80.86416286948575,7.616080297323681,213.18844604492188,11.464947700500488
NEG00137,0,42_79,train,80.34646905596072,7.147368762197001,332.9864196777344,11.549274444580078
NEG00138,0,54_76,test,81.41289691274078,6.8825588490941865,163.47975158691406,13.034356117248535
NEG00139,0,51_76,test,81.15063031114248,6.953575014742322,790.4764404296875,13.212383270263672
NEG00140,0,51_76,test,81.11600314401379,6.957296736200941,1170.0604248046875,21.736778259277344
NEG00141,0,42_87,train,80.36012707810173,7.9476688896431025,120.21261596679688,2.780529022216797
NEG00142,0,45_83,train,80.55222422662354,7.559091760043683,190.01116943359372,7.972000598907471
NEG00143,0,44_85,val,80.49866143364429,7.730564524017816,167.7590789794922,4.350269317626953
NEG00144,0,46_77,train,80.71458280063788,7.017666968845338,1661.62841796875,13.922178268432615
NEG00145,0,43_78,val,80.4445932926205,7.111136460918095,1115.588623046875,25.743764877319336
NEG00146,0,41_81,val,80.23436278573746,7.380057150688929,65.25611877441406,4.503345966339111
NEG00147,0,43_85,train,80.44277514245911,7.779254943970877,143.02044677734375,5.460453987121582
NEG00148,0,51_79,train,81.14521500760338,7.168311421756468,358.99639892578125,16.680343627929688
NEG00149,0,46_84,val,80.71943882043972,7.634159055762291,272.919189453125,9.233173370361328
NEG00150,0,40_79,train,80.1630011570923,7.182069046501354,92.70130920410156,16.199007034301758
NEG00151,0,46_76,train,80.70166707164444,6.930144658749505,1470.467041015625,10.02961254119873
NEG00152,0,45_83,train,80.63297710848444,7.52665691267409,388.4489135742188,7.5943284034729
NEG00153,0,52_77,test,81.18113412026514,6.982044365289447,1073.4176025390625,19.275598526000977
NEG00154,0,43_88,train,80.37365638854551,7.968659326658838,122.08248138427734,2.9773194789886475
NEG00155,0,43_79,train,80.38451185036622,7.177075199483517,234.25994873046875,23.42774772644043
NEG00156,0,46_85,val,80.67108965512375,7.767358849517638,208.6954803466797,1.6303825378417969
NEG00157,0,43_79,train,80.42650443622138,7.223470282464348,305.8558044433594,14.984389305114746
NEG00158,0,43_81,test,80.45192116114973,7.335020183004571,176.07464599609375,12.32150173187256
NEG00159,0,44_74,val,80.51336607446376,6.707031970684695,204.75271606445312,14.568120956420898
NEG00160,0,42_77,val,80.33761872121202,7.012693468490947,76.41172790527344,15.280923843383787
NEG00161,0,50_81,test,81.03106376065419,7.361527057936698,95.3522720336914,0.3852869868278503
NEG00162,0,48_79,train,80.89851550398024,7.176103260266739,249.2176055908203,12.33178997039795
NEG00163,0,45_83,train,80.62317682633339,7.569804464476538,377.1652221679688,11.499031066894531
NEG00164,0,49_76,train,80.93100160232812,6.962618538180332,1011.3447265625,16.226364135742188
NEG00165,0,42_78,train,80.36307367667972,7.077237103199011,620.1575317382812,20.437435150146484
NEG00166,0,47_76,train,80.77742439501846,6.949856466884487,1874.61669921875,14.612040519714355
NEG00167,0,43_77,train,80.37427663336614,7.003088652545189,163.20567321777344,22.675373077392575
NEG00168,0,45_80,val,80.61904507237362,7.250413435733601,773.1244506835938,17.306346893310547
NEG00169,0,43_76,train,80.41061482335688,6.934899604017612,241.96945190429688,13.629232406616213
NEG00170,0,46_75,val,80.70375956441318,6.851478129924136,1648.5989990234375,20.02783203125
NEG00171,0,44_81,train,80.52864582743875,7.366542385069692,349.93896484375,19.28959846496582
NEG00172,0,46_81,train,80.71317286312954,7.40208334799576,1298.620361328125,17.095613479614258
NEG00173,0,44_75,test,80.52601704990242,6.853729152660614,1303.173095703125,28.568702697753903
NEG00174,0,41_79,test,80.19284697908355,7.219779927105231,131.40872192382812,17.33317756652832
NEG00175,0,44_81,train,80.52405995760444,7.341382548673275,466.2081298828125,23.92007827758789
NEG00176,0,44_76,test,80.50863576854792,6.908537770243604,1070.16748046875,23.63447952270508
NEG00177,0,43_80,val,80.45349279334555,7.267439035215202,253.406005859375,13.157093048095703
NEG00178,0,51_76,test,81.14244203422737,6.915096140722858,1065.3883056640625,12.080321311950684
NEG00179,0,51_77,train,81.16143903302415,6.988970867848812,944.7211303710938,21.323715209960938
NEG00180,0,48_77,train,80.86291488693803,7.032009150910354,1532.5589599609375,10.03792953491211
NEG00181,0,41_77,train,80.2693991867831,7.051225909909112,170.81256103515625,27.616579055786133
NEG00182,0,41_80,test,80.26606948066137,7.281823747186338,109.52845001220705,11.226354598999023
NEG00183,0,42_79,train,80.30908968301885,7.226348013897413,188.7684783935547,14.119365692138672
NEG00184,0,46_81,train,80.69710999913497,7.341192575831355,617.663818359375,16.782434463500977
NEG00185,0,44_78,train,80.51099654361106,7.09444628323755,764.5999755859375,17.32971954345703
NEG00186,0,50_75,test,81.03703723477557,6.835694163368422,1193.9359130859375,14.331955909729004
NEG00187,0,41_76,train,80.25744399152657,6.914056108382931,105.63719177246094,19.714021682739254
NEG00188,0,44_77,train,80.49166723871146,6.972892581617526,441.0296936035156,19.58511734008789
NEG00189,0,50_79,train,81.08505302011584,7.1942424870409765,193.47561645507807,5.137550354003906
NEG00190,0,43_80,val,80.40822416652378,7.271745795667627,156.3363494873047,11.977362632751465
NEG00191,0,46_76,train,80.64659307042054,6.963803162526094,1274.927490234375,14.074851989746094
NEG00192,0,41_79,test,80.22936954397981,7.22880483374395,138.62155151367188,11.594380378723145
NEG00193,0,42_77,val,80.29810584331112,7.019512860914507,64.5583267211914,16.862585067749023
NEG00194,0,43_78,val,80.37354747679399,7.093058799281173,412.32373046875,26.939496994018555
NEG00195,0,47_77,val,80.73004800707564,7.016142053997244,1715.306884765625,13.566972732543944
NEG00196,0,41_77,train,80.20021636483325,7.03796418871384,195.79803466796875,16.06403350830078
NEG00197,0,45_80,val,80.57312024237916,7.253721999217084,523.3560180664062,11.446171760559082
NEG00198,0,44_74,val,80.50054506578219,6.696966703451343,176.84913635253906,18.24899673461914
NEG00199,0,48_84,train,80.86897849970097,7.650620637958589,238.4942626953125,15.67169952392578
NEG00200,0,54_76,test,81.40085839119686,6.889085378858611,240.91943359375,17.727413177490234
NEG00201,0,52_77,test,81.23059758638927,6.994541203075728,429.4338989257813,14.41093635559082
NEG00202,0,42_81,test,80.36496062631304,7.388362234147716,230.3557586669922,15.308067321777344
NEG00203,0,42_78,train,80.2908994670158,7.129135485314036,127.36482238769533,14.58908462524414
NEG00204,0,44_80,train,80.54048948443184,7.296404682229175,643.4069213867188,17.500709533691406
NEG00205,0,51_78,test,81.16328498834557,7.141554498544857,360.20391845703125,11.31064796447754
NEG00206,0,40_76,val,80.13063590202607,6.916286891889545,36.78447723388672,7.968475818634033
NEG00207,0,47_76,train,80.76762422539645,6.945590206561866,1881.84033203125,18.278392791748047
NEG00208,0,44_74,val,80.46572010131092,6.726918724315213,366.0899658203125,18.66259384155273
NEG00209,0,46_78,val,80.65761865669668,7.071393837724521,832.8280639648438,18.908445358276367
NEG00210,0,43_80,val,80.4504984636337,7.303690389956111,281.958251953125,20.937219619750977
NEG00211,0,46_75,val,80.65640661281421,6.809124376287175,1357.9295654296875,10.15383529663086
NEG00212,0,46_78,val,80.64907793224391,7.084361265820366,918.4209594726562,15.126680374145508
NEG00213,0,51_76,test,81.15616704375867,6.940521514340786,816.2659912109375,11.097890853881836
NEG00214,0,50_80,train,81.00172719991504,7.281164868605805,82.82249450683594,10.261542320251465
NEG00215,0,42_79,train,80.31758822950712,7.193766061618424,181.232421875,18.184221267700195
NEG00216,0,40_75,train,80.16858052318307,6.845472965256723,105.9731216430664,10.158529281616213
NEG00217,0,44_81,train,80.45701008841037,7.390958996103976,228.14833068847656,10.679658889770508
NEG00218,0,46_76,train,80.66376230913916,6.948890298112139,1249.1151123046875,12.48972988128662
NEG00219,0,47_79,train,80.73885495137365,7.1715508079848265,679.7532348632812,17.28538703918457
NEG00220,0,46_81,train,80.70693467449013,7.406809935885405,1309.888427734375,14.128801345825195
NEG00221,0,45_77,train,80.59017108798017,7.035987239972028,1024.803955078125,16.429689407348633
NEG00222,0,44_84,train,80.52791309726265,7.603068819530232,221.05587768554688,9.388980865478516
NEG00223,0,47_80,train,80.77699043101018,7.294117706659028,469.16107177734375,12.37143898010254
NEG00224,0,42_78,train,80.30474048527185,7.113791910141269,228.99339294433597,13.851346969604492
NEG00225,0,45_81,train,80.56941811799744,7.370505676867272,508.9752197265625,12.14640998840332
NEG00226,0,40_76,val,80.15684374667948,6.880916601653798,133.22116088867188,17.09210968017578
NEG00227,0,44_81,train,80.47017315510652,7.341893336449315,208.68820190429688,17.40541648864746
NEG00228,0,46_80,val,80.7162332967569,7.277407503985107,445.680908203125,5.304934501647949
NEG00229,0,41_79,test,80.26880389677365,7.169938849442199,117.59583282470705,16.60701560974121
NEG00230,0,47_77,val,80.77222566672582,6.9999913301859,2465.83154296875,17.466781616210938
NEG00231,0,46_76,train,80.66920729756792,6.937818099338171,1250.1224365234375,16.94013023376465
NEG00232,0,42_79,train,80.33549710980377,7.165716658217687,209.02996826171875,17.634967803955078
NEG00233,0,50_76,val,81.02350045420546,6.906314356682207,1325.0999755859375,15.963406562805176
NEG00234,0,48_75,test,80.84370947073718,6.787140294011811,1400.111572265625,30.772441864013672
NEG00235,0,42_81,test,80.28500828889307,7.409159783273044,101.5176239013672,4.468900203704834
NEG00236,0,43_84,test,80.45491484157223,7.638544751509782,137.52264404296875,4.875890254974365
NEG00237,0,52_77,test,81.23867143846246,7.015930550437491,455.6626586914063,15.061389923095703
NEG00238,0,39_72,train,80.041036485338,6.538358410954141,22.96737670898437,5.844287395477295
NEG00239,0,45_77,train,80.60565485589669,7.01915576604225,1300.290771484375,19.814136505126957
NEG00240,0,49_79,val,80.92093048335713,7.204029338581472,248.22335815429688,9.112655639648438
NEG00241,0,46_84,val,80.72346197039793,7.651597907498383,283.25103759765625,16.725284576416016
NEG00242,0,44_80,train,80.53510941236698,7.272766368578339,526.4180908203125,10.840474128723145
NEG00243,0,46_85,val,80.72520703346773,7.743234735478794,212.6700439453125,3.076702117919922
NEG00244,0,43_81,test,80.39410416053953,7.347600855165842,102.86851501464844,9.124887466430664
NEG00245,0,52_77,test,81.26064958924938,7.030937219771599,284.32427978515625,7.44727087020874
NEG00246,0,49_79,val,80.91109131802241,7.194380176559655,227.0,0.0
NEG00247,0,52_78,train,81.23126183364107,7.078434051768741,673.7177734375,29.20142936706543
NEG00248,0,44_80,train,80.46723123945522,7.258655462075047,312.4706420898437,17.558143615722656
NEG00249,0,45_85,val,80.57140878851186,7.716563132050822,419.4920043945313,5.402281284332275
NEG00250,0,42_78,train,80.35642400199467,7.097831410178378,102.04046630859376,14.236211776733398
NEG00251,0,44_83,test,80.52621517268835,7.524437738079602,181.9683532714844,7.561512470245361
NEG00252,0,41_81,val,80.25318640716694,7.402104517967617,217.50845336914065,21.515060424804688
NEG00253,0,43_85,train,80.43654417273478,7.730881518723669,135.6455078125,3.153483867645264
NEG00254,0,46_80,val,80.7174523569673,7.2439368490208595,549.504150390625,18.438180923461918
NEG00255,0,46_80,val,80.72572494652766,7.267502862266453,443.9969482421875,5.996888160705566
NEG00256,0,46_84,val,80.66892139365464,7.612227307724426,352.90802001953125,19.910036087036133
NEG00257,0,45_84,train,80.57316649080475,7.682378625947148,391.4167175292969,9.260769844055176
NEG00258,0,42_81,test,80.30509276851278,7.342744427735068,76.29582214355469,4.033353328704834
NEG00259,0,43_80,val,80.45073753548915,7.284291285952443,158.324951171875,8.922313690185547
NEG00260,0,52_78,train,81.19910703273446,7.061682996354094,794.0739135742188,7.377836227416992
NEG00261,0,42_87,train,80.35409086153535,7.951262100219942,123.96159362792967,2.692746162414551
NEG00262,0,48_83,val,80.89986854230325,7.593157106369676,111.2980499267578,2.878995418548584
NEG00263,0,44_75,test,80.50732383958939,6.8120785888640265,1756.4505615234375,21.68347549438477
NEG00264,0,42_78,train,80.33010948970883,7.105897639911244,147.8340606689453,18.617185592651367
NEG00265,0,41_80,test,80.19090628639161,7.318899597488629,75.79802703857422,11.92959976196289
NEG00266,0,42_77,val,80.35328414736958,6.971949183819256,419.3699645996094,23.53128433227539
NEG00267,0,48_79,train,80.8991995643804,7.164399678760175,230.8872985839844,3.6663899421691895
NEG00268,0,47_80,train,80.75211309602462,7.301531663578886,431.8995361328125,4.091742038726807
NEG00269,0,42_77,val,80.34541935142883,7.018104905532293,139.21401977539062,20.761531829833984
NEG00270,0,44_84,train,80.52991734945024,7.617983457775393,220.89077758789065,10.003440856933594
NEG00271,0,41_78,test,80.26732461353267,7.126640472706762,104.5256576538086,9.968809127807615
NEG00272,0,53_77,test,81.35808202620758,7.009431754577908,201.30804443359372,10.213589668273926
NEG00273,0,41_75,val,80.20500751864712,6.795214845582951,199.43878173828125,9.946832656860352
NEG00274,0,41_80,test,80.20315518881297,7.309560785007538,69.55213928222656,5.428844451904297
NEG00275,0,48_84,train,80.88189333856954,7.650638164059378,268.72479248046875,23.201351165771484
NEG00276,0,40_76,val,80.13602599777438,6.903613807830453,54.97994995117188,9.710789680480955
NEG00277,0,44_77,train,80.46626104118687,6.986206771571858,251.23989868164065,21.36006546020508
NEG00278,0,48_76,train,80.87517918064866,6.893890316901154,1208.8770751953125,7.7473955154418945
NEG00279,0,49_77,test,80.92247607141128,7.023268454711124,897.5928955078125,18.734418869018555
NEG00280,0,42_77,val,80.35964540575365,7.008293630136819,221.428466796875,22.373023986816406
NEG00281,0,45_78,test,80.58022653888615,7.060442230435731,771.8859252929688,21.82941055297852
NEG00282,0,44_83,test,80.51117528515175,7.537425525107397,157.11456298828125,6.1118340492248535
NEG00283,0,46_80,val,80.66672063571693,7.320647303045088,490.3486328125,9.225818634033203
NEG00284,0,41_74,val,80.2551712874159,6.776970921404901,98.05049896240234,5.619364738464356
NEG00285,0,46_79,test,80.64195498695463,7.22383301408198,1139.71923828125,24.42334747314453
NEG00286,0,46_89,train,80.67259702778136,8.09085184187266,169.96026611328125,6.402994632720947
NEG00287,0,40_75,train,80.15015911390412,6.818535399250657,45.15397644042969,6.093156814575195
NEG00288,0,40_76,val,80.17366550967697,6.883842941554507,129.90521240234375,13.37453842163086
NEG00289,0,43_76,train,80.41871087589016,6.876592682146662,293.1842041015625,20.00658798217773
NEG00290,0,41_77,train,80.21845022423952,6.99042771395947,33.366455078125,8.675629615783691
NEG00291,0,47_79,train,80.75464788133019,7.224935388488719,588.1288452148438,11.230531692504885
NEG00292,0,43_85,train,80.39334731603117,7.756878184478205,105.00735473632812,2.536111831665039
NEG00293,0,46_84,val,80.690792421937,7.639202240265591,329.5397033691406,19.003009796142575
NEG00294,0,43_81,test,80.38472130060542,7.36337283453522,121.11944580078124,7.916697025299072
NEG00295,0,48_83,val,80.86118454631064,7.5568726396494625,184.99205017089844,10.126575469970703
NEG00296,0,41_79,test,80.25885128612106,7.212269024092022,106.3060302734375,12.669723510742188
NEG00297,0,45_81,train,80.62028584536388,7.364484832623086,493.8717041015625,14.49307918548584
NEG00298,0,43_85,train,80.44774071698448,7.770761691567905,139.91873168945312,2.002046585083008
NEG00299,0,52_77,test,81.24582322252839,7.005611277184861,413.2808837890625,15.25062370300293
NEG00300,0,51_77,train,81.17968867281762,6.973298350205402,1181.754638671875,19.71442985534668
NEG00301,0,46_85,val,80.68900298411508,7.726809363569944,400.6852416992188,21.50337219238281
NEG00302,0,53_77,test,81.3494542414746,7.000182837404222,207.98626708984372,6.880093574523926
NEG00303,0,46_84,val,80.66595394180018,7.640001064825289,284.7501220703125,8.599433898925781
NEG00304,0,41_77,train,80.19917883641635,7.0545232574994525,246.89627075195312,16.08576202392578
NEG00305,0,46_76,train,80.70513766353058,6.923533757510922,1397.692626953125,10.230210304260254
NEG00306,0,46_84,val,80.69249493803026,7.658057551384198,215.2718811035156,7.104962348937988
NEG00307,0,42_81,test,80.31738835907264,7.379081607987496,99.76638793945312,7.172823429107666
NEG00308,0,48_77,train,80.8349786268547,6.985781691000796,2019.935546875,18.40156364440918
NEG00309,0,49_80,train,80.98969249912882,7.2522151816465295,129.7630615234375,4.388216018676758
NEG00310,0,43_79,train,80.39653988241903,7.216799674062205,236.64007568359372,13.377246856689451
NEG00311,0,42_78,train,80.3343584647129,7.116395897031096,102.9697036743164,17.5814151763916
NEG00312,0,45_80,val,80.60252009546645,7.310832182564144,520.3947143554688,12.416879653930664
NEG00313,0,47_79,train,80.73988016309228,7.159094787669696,678.5895385742188,15.626663208007812
NEG00314,0,46_85,val,80.66848029444081,7.750174223068615,225.26333618164065,3.138001680374145
NEG00315,0,44_83,test,80.4691732541589,7.528759826501229,136.09498596191406,2.8263649940490723
NEG00316,0,43_82,train,80.4487396071747,7.455033423580604,141.88784790039062,4.564981937408447
NEG00317,0,42_77,val,80.29069818480282,6.969789342740788,158.63461303710938,12.053997993469238
NEG00318,0,45_80,val,80.60816363313938,7.254008915366844,577.0409545898438,15.10102653503418
NEG00319,0,50_76,val,81.06718752390154,6.954449884832991,733.8626708984375,17.93262481689453
NEG00320,0,45_79,train,80.63041456075118,7.167136415436397,807.3809814453125,14.506141662597656
NEG00321,0,46_86,train,80.69889020680841,7.783142480311214,487.9077453613281,17.35157012939453
NEG00322,0,42_77,val,80.29790139510479,7.000565107728076,175.4473876953125,14.33033275604248
NEG00323,0,42_79,train,80.27658146856965,7.154255647681545,72.0067138671875,17.017593383789062
NEG00324,0,47_83,train,80.78664968887414,7.5662128948205885,481.2444763183594,16.668842315673828
NEG00325,0,50_76,val,81.03926065029316,6.9490463876955575,871.89697265625,13.680405616760254
NEG00326,0,50_79,train,81.05540650979609,7.191066948117332,133.39178466796875,8.125693321228027
NEG00327,0,42_77,val,80.31382372510551,7.017074241908979,88.42338562011719,18.57621383666992
NEG00328,0,41_77,train,80.19104568463975,7.044528235293923,208.23745727539065,14.696630477905272
NEG00329,0,53_75,train,81.31678139992434,6.870488048202353,214.40240478515625,7.86500358581543
NEG00330,0,41_76,train,80.22182502847967,6.897258133627457,39.22338104248047,9.279184341430664
NEG00331,0,49_81,val,80.9876482888919,7.329849067111943,86.8995590209961,4.943912506103516
NEG00332,0,43_79,train,80.42573918873204,7.23465956457916,311.242919921875,11.044185638427734
NEG00333,0,44_81,train,80.49433105033029,7.345642532058864,269.41314697265625,14.894018173217772
NEG00334,0,41_81,val,80.2649833803008,7.331957870698167,100.87881469726562,8.679173469543457
NEG00335,0,41_77,train,80.20478979385894,7.046199105882866,235.73220825195312,12.170148849487305
NEG00336,0,44_76,test,80.48419157893034,6.940575568876129,771.4857177734375,24.686264038085938
NEG00337,0,46_80,val,80.65181886426363,7.263123194204596,762.2681274414062,18.92457389831543
NEG00338,0,46_76,train,80.69629990838133,6.927717155697021,1388.296142578125,12.871967315673828
NEG00339,0,40_79,train,80.16738923578824,7.177062232293475,104.95758819580078,13.71315860748291
NEG00341,0,53_76,train,81.28424415480288,6.8782178269524135,259.5791015625,16.218170166015625
NEG00342,0,47_75,train,80.75769074086753,6.842691829824658,1608.05078125,20.85016441345215
NEG00343,0,42_79,train,80.35132367712059,7.228775461097795,193.10623168945312,7.327925682067871
NEG00344,0,43_82,train,80.37494112330108,7.430346675512248,294.3480224609375,19.309680938720703
NEG00345,0,51_77,train,81.16161832771117,7.000593576834306,1237.440185546875,22.64236259460449
NEG00346,0,44_82,val,80.49897486877605,7.451130160640934,524.6152954101562,21.4476375579834
NEG00347,0,45_80,val,80.55299599406882,7.264013381131532,519.342041015625,9.693864822387695
NEG00348,0,47_75,train,80.75476662069599,6.867167945027067,1677.7362060546875,16.997541427612305
NEG00349,0,47_79,train,80.75169017583505,7.183848453968191,631.5284423828125,12.738872528076172
NEG00350,0,43_76,train,80.4491493384311,6.951508190763416,513.0599365234375,16.313522338867188
NEG00351,0,47_83,train,80.77669026504101,7.56573285530915,563.9454345703125,12.349461555480955
NEG00352,0,47_83,train,80.80796910569846,7.562233333215042,374.656494140625,20.582990646362305
NEG00353,0,42_75,train,80.31629486712694,6.805525344149086,145.52549743652344,15.24028778076172
NEG00354,0,51_79,train,81.1344299608113,7.179002074871161,413.1661987304688,17.13724708557129
NEG00355,0,41_75,val,80.21416160740868,6.82297579641354,223.0263671875,19.500144958496094
NEG00356,0,40_79,train,80.15423884341571,7.205225396708767,72.77226257324219,6.575270652770996
NEG00357,0,54_75,train,81.3920575579841,6.825806655721645,145.22491455078125,4.68165922164917
NEG00358,0,44_78,train,80.47654089714074,7.097848854416719,804.7495727539062,15.539936065673828
NEG00359,0,45_82,train,80.62773486707124,7.466048106902501,347.1136779785156,4.679770469665527
NEG00360,0,42_83,train,80.29576438693947,7.578814759145155,87.42977905273438,2.752271890640259
NEG00361,0,46_83,train,80.65644128679368,7.577892267823539,305.35650634765625,10.194215774536133
NEG00362,0,45_80,val,80.58928510082853,7.239981008712437,525.7980346679688,11.418024063110352
NEG00363,0,43_77,train,80.4545911347352,7.020117492715882,852.76416015625,23.254413604736328
NEG00364,0,44_79,train,80.46857217947392,7.197115693896534,252.5653381347656,15.033472061157228
NEG00365,0,44_78,train,80.53711438021887,7.127654441473352,762.1806030273438,15.401442527770996
NEG00366,0,41_80,test,80.2088847729893,7.296628889804023,80.11428833007812,5.928948879241943
NEG00367,0,45_77,train,80.57966272028456,7.053738819565353,855.6051025390625,16.80008316040039
NEG00368,0,46_75,val,80.66640301491165,6.846850839828766,1877.66259765625,31.268836975097656
NEG00369,0,52_78,train,81.1930651274158,7.075959585834984,1010.5791015625,21.94666862487793
NEG00370,0,45_77,train,80.59172401724037,7.015158323651307,1043.1611328125,14.663497924804688
NEG00371,0,51_79,train,81.12875064234603,7.187614754882988,369.9485473632813,20.309385299682617
NEG00372,0,43_84,test,80.44440356234422,7.656529540375637,131.626708984375,3.519351005554199
NEG00373,0,46_76,train,80.65959503465193,6.953556943434354,1272.21533203125,9.427777290344238
NEG00374,0,43_81,test,80.44429928182156,7.346114725199652,208.3175811767578,15.798120498657228
NEG00375,0,42_78,train,80.34902851626573,7.13014016328053,196.62977600097656,15.11040496826172
NEG00376,0,52_78,train,81.20227914791064,7.073239552645084,762.9093017578125,13.36090087890625
NEG00377,0,52_77,test,81.2229094339466,7.014074963174549,533.4705810546875,18.128204345703125
NEG00378,0,49_79,val,80.96385103580094,7.207398762735959,192.6713104248047,16.761659622192383
NEG00379,0,43_76,train,80.397976025067,6.932970584393177,260.5674743652344,22.88585090637207
NEG00380,0,49_78,train,80.91362707550918,7.103751646143563,1168.3739013671875,15.567112922668455
NEG00381,0,44_80,train,80.5018116819692,7.293520894515071,572.718017578125,10.399198532104492
NEG00382,0,39_72,train,80.03197450197334,6.560114134350755,13.311145782470703,5.454287528991699
NEG00383,0,47_83,train,80.80691173337259,7.542065341865235,362.7891845703125,22.59601211547852
NEG00384,0,43_84,test,80.3930574180146,7.644061594105233,208.0356292724609,16.952991485595703
NEG00385,0,49_75,test,80.96948203953029,6.839884191601239,1136.7454833984375,16.285184860229492
NEG00386,0,41_77,train,80.21431424176328,7.030227981874706,139.18258666992188,16.114559173583984
NEG00387,0,47_77,val,80.7419633901125,7.014070854332148,2000.007080078125,23.329254150390625
NEG00388,0,49_79,val,80.99422755073768,7.175143624709992,154.79930114746094,7.120461463928223
NEG00389,0,52_79,test,81.20795099442137,7.189818939216979,292.045654296875,8.473889350891113
NEG00390,0,41_79,test,80.25263318253677,7.228921870312366,187.9146270751953,16.670228958129883
NEG00391,0,44_82,val,80.48312603940334,7.433836752805317,155.0248260498047,3.2083899974823
NEG00392,0,48_83,val,80.90288781070225,7.561186046580992,111.53547668457033,3.5250556468963623
NEG00393,0,43_77,train,80.4011651289069,6.970384778496726,372.10357666015625,18.01901054382324
NEG00394,0,41_75,val,80.24050962991306,6.825229571073043,113.27651977539062,13.061208724975586
NEG00395,0,43_84,test,80.4369884077942,7.662687591090875,125.42251586914062,3.847690105438232
NEG00396,0,41_80,test,80.20839149397459,7.287305819720192,86.19207763671875,9.885826110839844
NEG00397,0,42_75,train,80.30595068293918,6.832086381016661,55.86195373535156,7.989319324493408
NEG00398,0,44_79,train,80.4632922748272,7.184574674825792,260.0453796386719,12.527307510375977
NEG00399,0,48_81,val,80.8190899948618,7.376854407892139,1553.267822265625,9.794490814208984
NEG00400,0,49_81,val,80.94238208830477,7.370790622536093,138.09140014648438,7.029617786407471
NEG00401,0,49_76,train,80.93803637537343,6.907444586625172,1088.100830078125,12.977622032165527
NEG00402,0,43_78,val,80.36768475219661,7.119555609658347,421.31787109375,19.679466247558597
NEG00403,0,49_82,train,80.9476028932357,7.505033166096134,85.209716796875,5.707762241363525
NEG00404,0,41_77,train,80.22317978270654,7.045799191517172,106.22049713134766,12.01034164428711
NEG00405,0,43_80,val,80.3969243380955,7.305844937163033,115.1723175048828,8.621004104614258
NEG00406,0,41_75,val,80.23551731836884,6.83403615205446,130.79010009765625,17.84377670288086
NEG00407,0,44_75,test,80.48194214329979,6.819408306389212,1437.63720703125,16.706111907958984
NEG00408,0,47_79,train,80.74714480105244,7.205363564205207,612.998779296875,11.060111045837402
NEG00409,0,45_81,train,80.61049768337344,7.358421963989556,461.1408081054688,7.781365871429443
NEG00410,0,50_79,train,81.03087693565035,7.182216448067517,227.73712158203125,16.383411407470703
NEG00411,0,46_80,val,80.67973591299405,7.259778642927344,530.39306640625,13.991804122924805
NEG00412,0,49_82,train,80.9739300084821,7.426214064823007,77.1742172241211,3.9871981143951416
NEG00413,0,46_89,train,80.65572547531187,8.065001029388382,146.44564819335938,1.103856086730957
NEG00414,0,42_76,val,80.31442383979024,6.884025807641051,154.15631103515625,16.343238830566406
NEG00415,0,43_84,test,80.40291897093232,7.610387533083517,158.73439025878906,14.039230346679688
NEG00416,0,46_82,train,80.65285349911233,7.429090805251389,449.2218017578125,15.17880630493164
NEG00417,0,49_79,val,80.96716605026117,7.192629479571465,175.08692932128906,11.107219696044922
NEG00418,0,43_82,train,80.4491645695726,7.443725425495409,161.53199768066406,4.379250526428223
NEG00419,0,44_82,val,80.49517168796753,7.426924523260976,187.59556579589844,10.073053359985352
NEG00420,0,44_82,val,80.46252406969597,7.419298841119047,164.72125244140625,3.5637047290802
NEG00421,0,42_81,test,80.30900102754241,7.331869192420588,73.69126892089844,4.217637062072754
NEG00422,0,49_75,test,80.9686068564367,6.848297918132774,1144.614013671875,12.367555618286133
NEG00423,0,46_84,val,80.72511609041945,7.639871482800634,226.41030883789065,11.301132202148438
NEG00424,0,49_80,train,80.98503890640964,7.238641442460094,159.16336059570312,7.680332660675049
NEG00425,0,43_82,train,80.39108227295966,7.441987438400363,206.48846435546875,11.300528526306152
NEG00426,0,43_85,train,80.39059099353203,7.751709723814122,102.36921691894533,2.751928806304932
NEG00427,0,48_84,train,80.87696895590811,7.655791524909359,369.68853759765625,21.828168869018555
NEG00428,0,52_77,test,81.25453873372773,7.007885460893122,300.1564636230469,8.000688552856445
NEG00429,0,45_80,val,80.61827921339133,7.284935858735143,533.3310546875,16.233394622802734
NEG00430,0,48_84,train,80.90411865529649,7.647459175174688,124.00794982910156,2.1665170192718506
NEG00431,0,40_75,train,80.13653848826216,6.827046722746599,54.750247955322266,9.128097534179688
NEG00432,0,45_80,val,80.59547468642154,7.268593585093527,485.2291259765625,8.121271133422852
