landslide_id,label,status,terrain_tif,contour_png,elev_mean,elev_min,elev_max,relief_m,slope_mean,slope_max,slope_p90,curv_mean,curv_std
NEG00194,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00194.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00194.png,412.32373046875,213.5961151123047,592.879150390625,379.28302001953125,26.939496994018555,67.07573699951172,47.91607666015625,0.00165480375289917,1.2753041982650757
NEG00195,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00195.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00195.png,1715.306884765625,1646.254638671875,1866.162109375,219.907470703125,13.566972732543945,37.48732376098633,23.008319854736328,0.05198540538549423,0.45582515001296997
NEG00196,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00196.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00196.png,195.79803466796875,122.39099884033203,284.5281982421875,162.13720703125,16.06403350830078,32.49625015258789,24.405715942382812,-0.0012118229642510414,0.6798345446586609
NEG00197,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00197.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00197.png,523.3560180664062,481.978515625,551.3330688476562,69.35455322265625,11.446171760559082,35.086212158203125,18.84618377685547,-0.014265086501836777,0.7090326547622681
NEG00198,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00198.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00198.png,176.84913635253906,80.68138885498047,273.872314453125,193.19091796875,18.24899673461914,46.809051513671875,29.465980529785156,-0.0032117366790771484,0.8948004841804504
NEG00199,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00199.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00199.png,238.4942626953125,171.26922607421875,352.4247741699219,181.15554809570312,15.671699523925781,31.78801918029785,25.014423370361328,0.01219475269317627,0.566365122795105
NEG00200,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00200.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00200.png,240.91943359375,163.33592224121094,389.4042663574219,226.06834411621094,17.727413177490234,36.912960052490234,28.943599700927734,-0.021538063883781433,0.7765868306159973
NEG00201,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00201.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00201.png,429.43389892578125,383.4963073730469,495.1526184082031,111.65631103515625,14.41093635559082,39.48733139038086,27.44601058959961,0.08797051012516022,0.677635669708252
NEG00202,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00202.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00202.png,230.3557586669922,130.07675170898438,293.77301025390625,163.69625854492188,15.308067321777344,36.68529510498047,25.480316162109375,-0.05489872395992279,0.5839637517929077
NEG00203,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00203.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00203.png,127.36482238769531,51.743343353271484,168.0068817138672,116.26353454589844,14.58908462524414,35.706180572509766,27.77227210998535,-0.03844708576798439,0.7688113451004028
NEG00204,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00204.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00204.png,643.4069213867188,545.3797607421875,734.3235473632812,188.94378662109375,17.500709533691406,35.491432189941406,26.7860107421875,-0.010272316634654999,0.7547827363014221
NEG00205,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00205.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00205.png,360.20391845703125,318.5814514160156,421.75970458984375,103.17825317382812,11.310647964477539,36.826656341552734,21.141403198242188,-0.01792394556105137,0.7258393168449402
NEG00206,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00206.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00206.png,36.78447723388672,13.442171096801758,60.134037017822266,46.691864013671875,7.968475818634033,21.936614990234375,13.88310432434082,-0.0035348674282431602,0.522881269454956
NEG00207,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00207.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00207.png,1881.84033203125,1787.9788818359375,2003.8092041015625,215.830322265625,18.278392791748047,34.3365364074707,27.232311248779297,0.059809327125549316,0.7357386946678162
NEG00208,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00208.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00208.png,366.0899658203125,289.7402038574219,430.02056884765625,140.28036499023438,18.662593841552734,34.83578109741211,28.54409408569336,-0.008942373096942902,0.7933670878410339
NEG00209,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00209.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00209.png,832.8280639648438,707.1188354492188,965.765380859375,258.64654541015625,18.908445358276367,36.73933410644531,26.167190551757812,-0.007828690111637115,0.7270859479904175
NEG00210,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00210.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00210.png,281.958251953125,162.64254760742188,506.9947204589844,344.3521728515625,20.937219619750977,43.83848571777344,28.538915634155273,0.05122286081314087,0.6792939305305481
NEG00211,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00211.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00211.png,1357.9295654296875,1297.0347900390625,1408.4368896484375,111.402099609375,10.15383529663086,22.036518096923828,16.83896255493164,-0.026478305459022522,0.440590500831604
NEG00212,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00212.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00212.png,918.4209594726562,822.970703125,970.9028930664062,147.93218994140625,15.126680374145508,39.43477249145508,24.79041290283203,-0.024615421891212463,0.7646288871765137
NEG00213,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00213.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00213.png,816.2659912109375,780.1190185546875,909.952880859375,129.8338623046875,11.097890853881836,25.233503341674805,21.590591430664062,0.034081943333148956,0.4880560636520386
NEG00214,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00214.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00214.png,82.82249450683594,23.471694946289062,100.57787322998047,77.1061782836914,10.261542320251465,66.17517852783203,40.121498107910156,0.015814926475286484,3.363609552383423
NEG00215,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00215.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00215.png,181.232421875,99.66851806640625,242.52963256835938,142.86111450195312,18.184221267700195,36.89330291748047,28.110336303710938,-0.07836270332336426,0.6845534443855286
NEG00216,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00216.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00216.png,105.9731216430664,87.59133911132812,186.09991455078125,98.50857543945312,10.158529281616211,31.897199630737305,18.88650894165039,-0.0022729355841875076,0.6173205375671387
NEG00217,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00217.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00217.png,228.14833068847656,197.1312713623047,290.01092529296875,92.87965393066406,10.679658889770508,30.35860824584961,18.46033477783203,0.013534944504499435,0.5805672407150269
NEG00218,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00218.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00218.png,1249.1151123046875,1210.079833984375,1300.7735595703125,90.6937255859375,12.489729881286621,32.88685989379883,21.31352996826172,0.04482711851596832,0.7330821752548218
NEG00219,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00219.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00219.png,679.7532348632812,587.679443359375,785.9938354492188,198.31439208984375,17.28538703918457,32.691314697265625,25.296846389770508,-0.03815974295139313,0.780164361000061
NEG00220,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00220.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00220.png,1309.888427734375,1223.17822265625,1376.49169921875,153.3134765625,14.128801345825195,28.228878021240234,20.84307289123535,-0.008884824812412262,0.6378291249275208
NEG00221,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00221.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00221.png,1024.803955078125,953.0030517578125,1084.29150390625,131.2884521484375,16.429689407348633,39.45871353149414,25.75533103942871,0.0010069049894809723,1.0107181072235107
NEG00222,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00222.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00222.png,221.05587768554688,182.02197265625,255.95411682128906,73.93214416503906,9.388980865478516,24.927471160888672,16.495662689208984,-0.01341965887695551,0.5291444659233093
NEG00223,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00223.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00223.png,469.16107177734375,427.0,568.164794921875,141.164794921875,12.371438980102539,30.421886444091797,20.84457778930664,0.050136663019657135,0.5352755188941956
NEG00224,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00224.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00224.png,228.99339294433594,141.99510192871094,316.8088073730469,174.81370544433594,13.851346969604492,31.881675720214844,21.151517868041992,-0.04014462232589722,0.583595871925354
NEG00225,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00225.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00225.png,508.9752197265625,485.1224060058594,538.6309814453125,53.508575439453125,12.14640998840332,29.823286056518555,19.935501098632812,-0.008904784917831421,0.8596714735031128
NEG00226,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00226.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00226.png,133.22116088867188,37.83766555786133,213.5653533935547,175.72769165039062,17.09210968017578,37.19695281982422,25.714107513427734,0.06763966381549835,0.740882396697998
NEG00227,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00227.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00227.png,208.68820190429688,157.0512237548828,290.791015625,133.7397918701172,17.40541648864746,34.129241943359375,27.243528366088867,0.05981677025556564,0.8087207078933716
NEG00228,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00228.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00228.png,445.680908203125,431.62762451171875,461.5848388671875,29.95721435546875,5.304934501647949,21.412490844726562,10.038448333740234,-0.0029870495200157166,0.34974607825279236
NEG00229,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00229.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00229.png,117.59583282470703,45.07121658325195,200.71067810058594,155.63946533203125,16.60701560974121,37.96080017089844,27.540510177612305,-0.0045083314180374146,0.8152698874473572
NEG00230,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00230.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00230.png,2465.83154296875,2367.399169921875,2519.6650390625,152.265869140625,17.466781616210938,38.028629302978516,29.03443145751953,-0.07895205914974213,0.6308489441871643
NEG00231,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00231.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00231.png,1250.1224365234375,1190.6866455078125,1338.47509765625,147.7884521484375,16.94013023376465,35.3236083984375,26.003990173339844,-0.04870966076850891,0.9747559428215027
NEG00232,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00232.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00232.png,209.02996826171875,136.72657775878906,323.31695556640625,186.5903778076172,17.634967803955078,34.32136154174805,27.860185623168945,-0.006676573306322098,0.7247527241706848
NEG00233,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00233.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00233.png,1325.0999755859375,1230.4979248046875,1404.4522705078125,173.954345703125,15.963406562805176,33.5927619934082,24.85021209716797,-0.0070057883858680725,0.6444467306137085
NEG00234,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00234.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00234.png,1400.111572265625,1185.5123291015625,1581.3773193359375,395.864990234375,30.772441864013672,51.78425598144531,41.78208923339844,0.025267302989959717,1.2861955165863037
NEG00235,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00235.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00235.png,101.51762390136719,89.29471588134766,125.90933990478516,36.6146240234375,4.468900203704834,11.181965827941895,7.870090484619141,0.011308505199849606,0.28601503372192383
NEG00236,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00236.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00236.png,137.52264404296875,123.41617584228516,152.4967803955078,29.080604553222656,4.875890254974365,18.91624641418457,8.27037239074707,0.0011438503861427307,0.34696686267852783
NEG00237,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00237.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00237.png,455.66265869140625,411.0284729003906,571.7843017578125,160.75582885742188,15.061389923095703,32.56717300415039,29.392345428466797,0.07919950038194656,0.4175878167152405
NEG00238,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00238.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00238.png,22.967376708984375,9.647528648376465,38.52772903442383,28.880199432373047,5.844287395477295,22.238981246948242,10.318317413330078,-0.008203469216823578,0.43469369411468506
NEG00239,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00239.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00239.png,1300.290771484375,1193.0802001953125,1450.8465576171875,257.766357421875,19.814136505126953,39.44147491455078,28.360000610351562,0.01896030455827713,0.9232770204544067
NEG00240,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00240.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00240.png,248.22335815429688,227.0,393.3424987792969,166.34249877929688,9.112655639648438,43.90809631347656,31.637798309326172,-0.05058533698320389,0.5919614434242249
NEG00241,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00241.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00241.png,283.25103759765625,225.36138916015625,353.01580810546875,127.6544189453125,16.725284576416016,34.741615295410156,26.769723892211914,0.00212271511554718,0.7237954139709473
NEG00242,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00242.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00242.png,526.4180908203125,508.51947021484375,556.0017700195312,47.4822998046875,10.840474128723145,31.682388305664062,19.273269653320312,-0.0003213807940483093,0.7690274715423584
NEG00243,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00243.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00243.png,212.6700439453125,204.39349365234375,245.0874786376953,40.69398498535156,3.076702117919922,16.709901809692383,6.620423316955566,0.0055943746119737625,0.28120535612106323
NEG00244,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00244.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00244.png,102.86851501464844,84.57079315185547,142.0608367919922,57.49004364013672,9.124887466430664,32.96346664428711,16.73308563232422,-0.01254825759679079,0.6466359496116638
NEG00245,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00245.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00245.png,284.32427978515625,251.02610778808594,333.25701904296875,82.23091125488281,7.44727087020874,26.118927001953125,12.924287796020508,0.002112298272550106,0.4050784707069397
NEG00246,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00246.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00246.png,227.0,227.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0
NEG00247,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00247.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00247.png,673.7177734375,531.1248779296875,811.9686889648438,280.84381103515625,29.20142936706543,48.41560363769531,39.18020248413086,-0.11416026949882507,0.9250640273094177
NEG00248,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00248.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00248.png,312.47064208984375,249.3934326171875,393.2630615234375,143.86962890625,17.558143615722656,43.201416015625,26.69550132751465,-0.012326609343290329,0.8840914368629456
NEG00249,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00249.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00249.png,419.49200439453125,403.2704162597656,437.6581115722656,34.3876953125,5.402281284332275,13.545512199401855,9.445576667785645,-0.004821097478270531,0.3062219023704529
NEG00250,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00250.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00250.png,102.04046630859375,45.657203674316406,224.15760803222656,178.50039672851562,14.236211776733398,35.910091400146484,24.587810516357422,0.058735333383083344,0.7009823322296143
NEG00251,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00251.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00251.png,181.96835327148438,163.66004943847656,209.85983276367188,46.19978332519531,7.561512470245361,18.92449378967285,12.692760467529297,0.010777447372674942,0.4528515338897705
NEG00252,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00252.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00252.png,217.50845336914062,104.0047836303711,330.7330322265625,226.72824096679688,21.515060424804688,45.74647521972656,34.475425720214844,-0.07735543698072433,0.7203537821769714
NEG00253,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00253.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00253.png,135.6455078125,126.21114349365234,143.35462951660156,17.14348602294922,3.1534838676452637,10.16033935546875,5.750422477722168,0.0009517320431768894,0.2155843824148178
NEG00254,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00254.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00254.png,549.504150390625,467.071533203125,608.0208740234375,140.9493408203125,18.438180923461914,35.73069381713867,28.881793975830078,-0.08444497734308243,0.7545528411865234
NEG00255,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00255.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00255.png,443.9969482421875,425.3514099121094,479.2452697753906,53.89385986328125,5.996888160705566,17.912681579589844,10.731287002563477,0.010965429246425629,0.3599272668361664
NEG00256,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00256.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00256.png,352.90802001953125,259.7724609375,518.8950805664062,259.12261962890625,19.910036087036133,38.653011322021484,32.36162185668945,-0.061524152755737305,0.6472176909446716
NEG00257,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00257.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00257.png,391.4167175292969,345.40594482421875,425.2270202636719,79.82107543945312,9.260769844055176,24.36427116394043,15.651765823364258,-0.020353000611066818,0.5384092330932617
NEG00258,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00258.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00258.png,76.29582214355469,66.90967559814453,91.53541564941406,24.62574005126953,4.033353328704834,12.95757007598877,7.581083297729492,-0.0015805866569280624,0.3256072998046875
NEG00259,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00259.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00259.png,158.324951171875,137.00515747070312,199.90005493164062,62.8948974609375,8.922313690185547,22.902677536010742,14.846376419067383,0.025982936844229698,0.49286094307899475
NEG00260,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00260.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00260.png,794.0739135742188,762.416015625,846.4801635742188,84.06414794921875,7.377836227416992,26.2376651763916,13.000415802001953,-0.014195721596479416,0.46696069836616516
NEG00261,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00261.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00261.png,123.96159362792969,117.38165283203125,131.67578125,14.29412841796875,2.692746162414551,10.508809089660645,4.960639953613281,0.0023821312934160233,0.26640385389328003
NEG00262,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00262.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00262.png,111.29804992675781,102.99483489990234,120.29766082763672,17.302825927734375,2.878995418548584,7.789170265197754,4.973222732543945,-0.00395073089748621,0.19219167530536652
NEG00263,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00263.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00263.png,1756.4505615234375,1623.23486328125,1914.3944091796875,291.1595458984375,21.683475494384766,42.52291488647461,32.789031982421875,0.05664631724357605,0.7878494262695312
NEG00264,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00264.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00264.png,147.8340606689453,43.43119812011719,233.55740356445312,190.12620544433594,18.617185592651367,39.305999755859375,29.197460174560547,-0.012347832322120667,0.8047130703926086
NEG00265,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00265.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00265.png,75.79802703857422,45.18244552612305,129.89842224121094,84.71597290039062,11.92959976196289,37.15691375732422,24.760271072387695,-0.007009342312812805,0.8097257018089294
NEG00266,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00266.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00266.png,419.3699645996094,281.5079345703125,556.8302001953125,275.322265625,23.53128433227539,47.27054977416992,34.819923400878906,-0.025489524006843567,1.06270170211792
NEG00267,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00267.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00267.png,230.88729858398438,227.0,297.09100341796875,70.09100341796875,3.6663899421691895,32.170921325683594,17.25648307800293,0.05817452445626259,0.30359137058258057
NEG00268,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00268.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00268.png,431.8995361328125,427.0,457.74365234375,30.74365234375,4.091742038726807,36.496604919433594,10.914018630981445,0.0005863495171070099,0.4494597315788269
NEG00269,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00269.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00269.png,139.21401977539062,55.815208435058594,260.8262634277344,205.01104736328125,20.761531829833984,44.5112419128418,33.106773376464844,-0.06968212127685547,1.159962773323059
NEG00270,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00270.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00270.png,220.89077758789062,184.8743896484375,291.6285095214844,106.75411987304688,10.003440856933594,23.887550354003906,17.67613983154297,0.004653201438486576,0.5056458711624146
NEG00271,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00271.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00271.png,104.5256576538086,83.90960693359375,156.80258178710938,72.89297485351562,9.968809127807617,27.439006805419922,17.418834686279297,0.06235520914196968,0.5387871861457825
NEG00272,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00272.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00272.png,201.30804443359375,164.58982849121094,243.3865203857422,78.79669189453125,10.213589668273926,22.179832458496094,15.984699249267578,0.005542906932532787,0.6225818395614624
NEG00273,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00273.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00273.png,199.43878173828125,168.00070190429688,263.4219665527344,95.4212646484375,9.946832656860352,28.914703369140625,17.249042510986328,0.008795136585831642,0.45769667625427246
NEG00274,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00274.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00274.png,69.55213928222656,53.605567932128906,85.16507720947266,31.55950927734375,5.428844451904297,16.80782127380371,9.676985740661621,-0.01017092540860176,0.45018401741981506
NEG00275,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00275.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00275.png,268.72479248046875,168.52761840820312,404.36663818359375,235.83901977539062,23.201351165771484,43.3297119140625,33.59686279296875,-0.057077713310718536,0.8401333093643188
NEG00276,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00276.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00276.png,54.979949951171875,24.92081069946289,90.4073257446289,65.48651123046875,9.710789680480957,24.502145767211914,15.389982223510742,-0.024684591218829155,0.5186068415641785
NEG00277,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00277.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00277.png,251.23989868164062,169.6324920654297,389.48590087890625,219.85340881347656,21.360065460205078,42.35678482055664,33.14733123779297,0.0374046191573143,1.0043338537216187
NEG00278,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00278.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00278.png,1208.8770751953125,1169.5322265625,1237.3909912109375,67.8587646484375,7.7473955154418945,27.678997039794922,12.932861328125,-0.02899722009897232,0.44186633825302124
NEG00279,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00279.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00279.png,897.5928955078125,790.393798828125,1038.4559326171875,248.0621337890625,18.734418869018555,43.63642501831055,26.804914474487305,0.08306555449962616,0.7142430543899536
NEG00280,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00280.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00280.png,221.428466796875,96.20954895019531,345.52532958984375,249.31578063964844,22.373023986816406,41.92243957519531,34.02796173095703,0.039030272513628006,0.8054433465003967
NEG00281,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00281.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00281.png,771.8859252929688,636.251953125,934.8863525390625,298.6343994140625,21.829410552978516,48.64443588256836,34.20454406738281,0.02566256746649742,0.8266262412071228
NEG00282,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00282.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00282.png,157.11456298828125,141.81605529785156,181.1525115966797,39.336456298828125,6.1118340492248535,19.493362426757812,11.579439163208008,-0.016249973326921463,0.5247786045074463
NEG00283,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00283.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00283.png,490.3486328125,460.9678039550781,523.4398803710938,62.472076416015625,9.225818634033203,25.65566635131836,15.795799255371094,-0.013767947442829609,0.6343281865119934
NEG00284,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00284.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00284.png,98.05049896240234,87.91143798828125,116.44646453857422,28.53502655029297,5.6193647384643555,21.57166862487793,9.862239837646484,0.0065769110806286335,0.4411671757698059
NEG00285,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00285.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00285.png,1139.71923828125,1022.8250122070312,1274.2353515625,251.41033935546875,24.42334747314453,57.152565002441406,45.737491607666016,-0.04424155503511429,1.0695016384124756
NEG00286,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00286.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00286.png,169.96026611328125,157.6607666015625,197.97682189941406,40.31605529785156,6.402994632720947,28.227861404418945,16.876270294189453,-0.013237682171165943,0.5448951721191406
NEG00287,0,success,E:\LandSlide-Prediction\data\terrain\patches\NEG00287.tif,E:\LandSlide-Prediction\data\terrain\contours\NEG00287.png,45.15397644042969,26.268646240234375,67.0110092163086,40.74236297607422,6.093156814575195,21.654672622680664,10.755352020263672,-0.0036406090948730707,0.49605682492256165
